T01075831;V00000682;1800;512287;Zahir Derick Zavala Cash Withdrawal;BK0000001;A00003675;2021-08-24;13:05:17;VND
T02648416;V00001070;34247;87235;Emerson Annie Thompson Credit in Cash;BK0000001;A00008759;2021-08-18;10:49:13;VND
T01040864;V00000662;35100;577065;Natalie Iyana Aguilar Cash Withdrawal;BK0000001;A00003558;2021-08-31;16:48:17;VND
T03557499;V00000166;56;18979;Joy Miracle Cannon Remittance to ABC Bank;BK0000001;A00003558;2022-04-16;14:34:41;VND
T01657648;V00000857;30300;748318;Hudson Demarion Foster Cash Withdrawal;BK0000001;A00005622;2022-09-08;15:28:58;VND
T03459531;V00000024;86;237724;Bella Sadie Richardson Remittance to ABC Bank;BK0000001;A00003592;2022-05-21;16:02:42;VND
T01736885;V00000874;146;452272;Kevin Watson Henderson Cash Withdrawal;BK0000001;A00005891;2022-10-24;14:20:16;VND
T00066828;V00000043;8100;369133;Brantley Steele Tucker Cash Withdrawal;BK0000001;A00000222;2021-08-20;8:42:21;VND
T01190952;V00000747;23300;509149;Nikhil Masen Ritchie Cash Withdrawal;BK0000001;A00004078;2022-11-04;15:56:53;VND
T00783626;V00000503;12200;420538;Titan Wayne Barber Cash Withdrawal;BK0000001;A00002670;2021-09-02;11:14:39;VND
T02648414;V00001070;28499;52988;Emerson Annie Thompson Credit in Cash;BK0000001;A00008759;2022-05-29;16:33:58;VND
T00603183;V00000390;2100;309433;Anna Calliope Arthur Cash Withdrawal;BK0000001;A00002052;2022-04-13;12:45:24;VND
T03537489;V00000040;1753;551073;Ximena Eliana Marshall Remittance to ABC Bank;BK0000001;A00003255;2021-04-15;8:49:43;VND
T03039484;V00001155;1100;1100;Mckenna Gracelynn Douglas Credit in Cash;BK0000001;A00010079;2021-05-31;11:03:33;VND
T03552193;V00000137;1608;473883;Kason Lex Adkins Remittance to ABC Bank;BK0000001;A00002087;2022-03-09;11:58:02;VND
T00029662;V00000015;146;436787;Lucy Zoe Flores Cash Withdrawal;BK0000001;A00000096;2022-10-11;12:23:27;VND
T00720567;V00000462;17400;440762;Alexa Celina Kurtz Cash Withdrawal;BK0000001;A00002467;2021-10-23;9:09:03;VND
T00215147;V00000152;10500;11300;Albert Elijah Maxwell Credit in Cash;BK0000001;A00000730;2021-04-21;14:14:28;VND
T02465020;V00001036;20000;413022;Lucas Lincoln Arnold Cash Withdrawal;BK0000001;A00008129;2021-12-20;13:50:47;VND
T03039748;V00001155;9600;379249;Mckenna Gracelynn Douglas Cash Withdrawal;BK0000001;A00010079;2021-05-21;15:53:57;VND
T01030820;V00000658;26600;503527;Pierre Yahya Blanchard Cash Withdrawal;BK0000001;A00003521;2021-07-06;8:14:45;VND
T03538741;V00000048;44;14916;Alex Denim Wagner Remittance to ABC Bank;BK0000001;A00001430;2021-03-31;11:28:19;VND
T00192923;V00000137;23625;475766;Kason Lex Adkins Credit in Cash;BK0000001;A00000655;2021-10-27;14:50:13;VND
T03554018;V00000150;1153;415747;Skye Kamryn Oconnor Remittance to ABC Bank;BK0000001;A00003487;2022-11-03;8:19:16;VND
T00039690;V00000024;146;541382;Bella Sadie Richardson Cash Withdrawal;BK0000001;A00000128;2021-05-25;13:30:56;VND
T00029540;V00000015;23255;244067;Lucy Zoe Flores Cash Withdrawal;BK0000001;A00000096;2021-03-27;16:38:04;VND
T03083694;V00001164;1000;1000;Melissa Annabella Guerrero Credit in Cash;BK0000001;A00010227;2022-06-23;13:46:57;VND
T00330955;V00000223;15800;43055;Valentino Jase Shannon Cash Withdrawal;BK0000001;A00001127;2022-03-21;13:12:54;VND
T00524643;V00000344;12800;13200;Danika Stevie Mcgowan Credit in Cash;BK0000001;A00001789;2021-11-09;15:38:37;VND
T00146047;V00000104;4480;380542;Journey Jennifer Brewer Cash Withdrawal;BK0000001;A00000489;2021-05-08;9:07:58;VND
T03639846;V00000627;11;3719;Regina Gentry Davis Remittance to ABC Bank;BK0000001;A00002242;2022-08-18;9:01:52;VND
T00105738;V00000070;23638;593361;Makenzie Rebecca Riley Credit in Cash;BK0000001;A00000361;2022-10-28;16:05:49;VND
T03651608;V00000682;3413;662442;Zahir Derick Zavala Remittance to ABC Bank;BK0000001;A00001105;2022-04-01;16:29:33;VND
T01109671;V00000708;146;254633;Monroe Giovanny Cotton Cash Withdrawal;BK0000001;A00003788;2022-03-10;15:41:10;VND
T01190951;V00000747;25700;502769;Nikhil Masen Ritchie Cash Withdrawal;BK0000001;A00004078;2022-10-20;16:28:50;VND
T00956843;V00000617;5486;282411;Brixton Ameer Whitehead Cash Withdrawal;BK0000001;A00003260;2022-11-10;16:44:34;VND
T01602597;V00000844;6200;179286;Alexa Eliza Rodriguez Cash Withdrawal;BK0000001;A00005442;2022-04-26;8:51:14;VND
T00941305;V00000607;1100;277078;Aubrie Blanca White Credit in Cash;BK0000001;A00003212;2022-10-05;13:07:49;VND
T01262748;V00000766;3000;538896;Catalina Gianna Lee Cash Withdrawal;BK0000001;A00004318;2021-04-20;12:57:34;VND
T03671895;V00000857;2726;866458;Hudson Demarion Foster Remittance to ABC Bank;BK0000001;A00003837;2022-10-28;8:52:42;VND
T02349812;V00001005;2600;626499;Brielle Raegan Taylor Cash Withdrawal;BK0000001;A00007753;2021-12-11;14:28:14;VND
T00122474;V00000088;146;551001;Cali Makenzie Munoz Cash Withdrawal;BK0000001;A00000411;2022-11-19;10:45:55;VND
T01176551;V00000743;146;141693;Lyric Eleanor Wong Cash Withdrawal;BK0000001;A00004034;2022-06-18;16:26:13;VND
T00541975;V00000352;6300;197991;Gemma Cambria Pickett Cash Withdrawal;BK0000001;A00001843;2021-06-25;13:32:05;VND
T00969065;V00000627;1600;22993;Regina Gentry Davis Cash Withdrawal;BK0000001;A00003302;2021-11-24;12:59:01;VND
T00384186;V00000255;800;276957;Ronnie Cole Velazquez Cash Withdrawal;BK0000001;A00001305;2022-11-17;10:30:32;VND
T00446071;V00000291;3276;432054;Ryann Lara Rush Cash Withdrawal;BK0000001;A00001515;2021-09-29;12:59:05;VND
T01263513;V00000767;11072;549821;Eddy Ewan Tuttle Cash Withdrawal;BK0000001;A00004321;2022-05-21;16:30:52;VND
T03670835;V00000844;354;426674;Alexa Eliza Rodriguez Remittance to ABC Bank;BK0000001;A00000934;2021-07-17;12:42:58;VND
T00035602;V00000022;7665;234585;Autumn Paisley Bell Credit in Cash;BK0000001;A00000115;2022-10-12;12:29:25;VND
T00511572;V00000329;146;494346;Lyra Ellis Carney Cash Withdrawal;BK0000001;A00001750;2021-12-22;11:27:32;VND
T03558686;V00000175;2761;689475;Kyson Carter Gallegos Remittance to ABC Bank;BK0000001;A00011382;2022-09-23;16:02:58;VND
T00542082;V00000352;1600;260991;Gemma Cambria Pickett Credit in Cash;BK0000001;A00001843;2022-05-05;9:51:50;VND
T01657239;V00000857;5900;273578;Hudson Demarion Foster Cash Withdrawal;BK0000001;A00005622;2022-04-29;14:08:32;VND
T00135965;V00000099;13835;244911;Rhett Davonte Stanley Cash Withdrawal;BK0000001;A00000456;2021-02-24;11:42:34;VND
T01048597;V00000666;12700;390527;Violet Ela Franklin Cash Withdrawal;BK0000001;A00003586;2022-03-08;12:30:14;VND
T00829588;V00000538;7800;347451;Janelle Jaqueline Blackmon Cash Withdrawal;BK0000001;A00002824;2021-10-04;12:00:43;VND
T03492041;V00001005;2638;796034;Brielle Raegan Taylor Remittance to ABC Bank;BK0000001;A00003732;2022-10-25;9:23:26;VND
T01176390;V00000743;5080;321144;Lyric Eleanor Wong Credit in Cash;BK0000001;A00004034;2021-10-21;12:19:13;VND
T00542010;V00000352;146;392912;Gemma Cambria Pickett Cash Withdrawal;BK0000001;A00001843;2022-02-20;9:27:54;VND
T03559534;V00000182;29;23998;Jamari Nathan Copeland Remittance to ABC Bank;BK0000001;A00001622;2021-12-24;14:45:25;VND
T00330849;V00000223;700;379561;Valentino Jase Shannon Cash Withdrawal;BK0000001;A00001127;2022-03-17;11:01:00;VND
T00994374;V00000638;10800;377439;Derick Dilan Velazquez Cash Withdrawal;BK0000001;A00003391;2021-09-29;10:35:39;VND
T00428125;V00000275;26100;52160;Dariel Jaden Woodward Cash Withdrawal;BK0000001;A00001453;2022-09-25;10:58:01;VND
T00718075;V00000460;700;700;Hannah Ananya Pierre Credit in Cash;BK0000001;A00002460;2021-01-14;9:39:19;VND
T02489653;V00001039;18700;45472;Mariah Jenna Rios Cash Withdrawal;BK0000001;A00008212;2021-11-06;13:17:08;VND
T03479718;V00001100;1835;471964;Makenzie Lana Alvarado Remittance to ABC Bank;BK0000001;A00000490;2021-06-05;10:27:22;VND
T00826817;V00000536;13672;275896;Kassidy Abriella Ferris Credit in Cash;BK0000001;A00002817;2021-06-21;15:19:13;VND
T01256670;V00000765;146;290791;Annie Isabelle White Cash Withdrawal;BK0000001;A00004296;2021-04-02;8:35:22;VND
T03559281;V00000180;1974;44531;Layton Sebastian Conley Remittance to ABC Bank;BK0000001;A00003254;2021-06-05;13:53:02;VND
T00214823;V00000152;800;800;Albert Elijah Maxwell Credit in Cash;BK0000001;A00000730;2022-05-09;16:12:48;VND
T02349883;V00001005;23451;633102;Brielle Raegan Taylor Cash Withdrawal;BK0000001;A00007753;2022-10-05;10:48:46;VND
T01256744;V00000765;16600;432113;Annie Isabelle White Cash Withdrawal;BK0000001;A00004296;2022-04-01;15:59:00;VND
T00649286;V00000427;21390;53415;Calli Dania Hutchins Cash Withdrawal;BK0000001;A00002219;2021-11-27;13:38:37;VND
T00994231;V00000638;2720;535417;Derick Dilan Velazquez Cash Withdrawal;BK0000001;A00003391;2022-04-06;13:32:07;VND
T03545700;V00000099;1833;566962;Rhett Davonte Stanley Remittance to ABC Bank;BK0000001;A00003192;2021-12-19;15:17:49;VND
T00827045;V00000536;200;273896;Kassidy Abriella Ferris Cash Withdrawal;BK0000001;A00002817;2021-03-21;16:35:10;VND
T01657579;V00000857;146;929272;Hudson Demarion Foster Cash Withdrawal;BK0000001;A00005622;2022-03-23;10:56:03;VND
T03559468;V00000181;228;242608;Alberto Caleb Huff Remittance to ABC Bank;BK0000001;A00001605;2021-05-21;9:02:10;VND
T00969064;V00000627;1800;259513;Regina Gentry Davis Cash Withdrawal;BK0000001;A00003302;2022-03-09;8:18:55;VND
T00051393;V00000031;2800;25889;Khloe Aubree Fisher Credit in Cash;BK0000001;A00000172;2021-07-27;12:55:56;VND
T00792837;V00000512;6000;298231;Allan Kole Mclaughlin Cash Withdrawal;BK0000001;A00002701;2021-08-25;14:36:52;VND
T00783627;V00000503;16100;417872;Titan Wayne Barber Cash Withdrawal;BK0000001;A00002670;2022-09-07;12:39:26;VND
T00679593;V00000443;6146;1072539;Victoria Nyomi Roe Credit in Cash;BK0000001;A00002321;2021-01-12;9:30:55;VND
T03544122;V00000088;1306;404668;Cali Makenzie Munoz Remittance to ABC Bank;BK0000001;A00004715;2021-04-06;8:36:37;VND
T00894500;V00000577;900;900;Markus Jedidiah Nash Credit in Cash;BK0000001;A00003050;2021-04-07;16:06:55;VND
T03631314;V00000577;235;73803;Markus Jedidiah Nash Remittance to ABC Bank;BK0000001;A00002490;2022-01-12;13:22:44;VND
T03559978;V00000183;2885;459311;Ryan Justice Kramer Remittance to ABC Bank;BK0000001;A00003517;2022-04-14;13:26:21;VND
T00994373;V00000638;18800;382675;Derick Dilan Velazquez Cash Withdrawal;BK0000001;A00003391;2022-11-08;10:36:45;VND
T00773935;V00000499;17100;447987;Bryant Vicente Espinoza Cash Withdrawal;BK0000001;A00002641;2022-11-01;16:36:34;VND
T00426715;V00000273;3800;213327;Maximo Brady Choi Credit in Cash;BK0000001;A00001449;2022-10-30;16:45:35;VND
T02465021;V00001036;18800;43284;Lucas Lincoln Arnold Cash Withdrawal;BK0000001;A00008129;2022-12-27;9:48:31;VND
T00679960;V00000443;36700;705539;Victoria Nyomi Roe Cash Withdrawal;BK0000001;A00002321;2022-12-01;16:15:36;VND
T03533622;V00000015;546;338756;Lucy Zoe Flores Remittance to ABC Bank;BK0000001;A00002821;2022-02-23;16:40:47;VND
T00337954;V00000227;22669;23069;Emory Tiana Grimes Credit in Cash;BK0000001;A00001147;2022-10-06;10:28:33;VND
T00315737;V00000214;146;460266;Blaine Richard Andrade Cash Withdrawal;BK0000001;A00001077;2022-07-09;11:25:13;VND
T03558618;V00000174;3429;655761;Marlee Emely Frank Remittance to ABC Bank;BK0000001;A00002387;2022-10-20;11:10:20;VND
T03039854;V00001155;49200;944057;Mckenna Gracelynn Douglas Cash Withdrawal;BK0000001;A00010079;2021-10-01;16:27:59;VND
T01030815;V00000658;50200;59447;Pierre Yahya Blanchard Cash Withdrawal;BK0000001;A00003521;2021-03-20;13:57:56;VND
T00214830;V00000152;48546;90614;Albert Elijah Maxwell Credit in Cash;BK0000001;A00000730;2021-09-29;15:01:07;VND
T00330956;V00000223;17800;383179;Valentino Jase Shannon Cash Withdrawal;BK0000001;A00001127;2022-09-17;13:52:56;VND
T03083710;V00001164;24553;62344;Melissa Annabella Guerrero Credit in Cash;BK0000001;A00010227;2022-04-04;9:05:41;VND
T03469666;V00000765;105;352702;Annie Isabelle White Remittance to ABC Bank;BK0000001;A00001241;2022-05-23;12:15:58;VND
T00242371;V00000166;16623;459352;Joy Miracle Cannon Credit in Cash;BK0000001;A00000830;2021-02-23;13:31:03;VND
T03636337;V00000606;603;290183;Cristopher Blaise Orozco Remittance to ABC Bank;BK0000001;A00003638;2022-04-25;12:32:12;VND
T00299365;V00000201;146;417053;Kaylie Gloria Gallegos Cash Withdrawal;BK0000001;A00001019;2021-06-07;13:30:22;VND
T03039505;V00001155;42684;1436057;Mckenna Gracelynn Douglas Credit in Cash;BK0000001;A00010079;2021-08-14;13:05:57;VND
T00748493;V00000477;11300;394884;Gabriella Kenleigh Phipps Cash Withdrawal;BK0000001;A00002552;2022-01-24;8:42:00;VND
T00009476;V00000003;12400;373998;David Yousif Scott Cash Withdrawal;BK0000001;A00000033;2022-05-04;13:21:29;VND
T00384187;V00000255;5600;324209;Ronnie Cole Velazquez Cash Withdrawal;BK0000001;A00001305;2021-11-04;11:40:57;VND
T00615545;V00000405;28418;285676;Rio Dexter Baker Credit in Cash;BK0000001;A00002099;2021-08-31;8:09:05;VND
T03526804;V00001223;771;359211;Isaac Asher Watts Remittance to ABC Bank;BK0000001;A00000814;2021-09-06;13:43:55;VND
T01048373;V00000666;12951;320152;Violet Ela Franklin Credit in Cash;BK0000001;A00003586;2021-12-02;11:47:27;VND
T03662154;V00000739;1082;362513;Lucille Gabriella Day Remittance to ABC Bank;BK0000001;A00004414;2022-03-26;11:25:00;VND
T00649424;V00000427;146;833904;Calli Dania Hutchins Cash Withdrawal;BK0000001;A00002219;2021-12-18;12:08:26;VND
T01302287;V00000781;5524;22324;Heaven Sydney Bates Credit in Cash;BK0000001;A00004448;2021-09-07;13:37:03;VND
T00315809;V00000214;4400;277953;Blaine Richard Andrade Cash Withdrawal;BK0000001;A00001077;2022-05-18;10:05:29;VND
T00615626;V00000405;10537;1082314;Rio Dexter Baker Cash Withdrawal;BK0000001;A00002099;2022-11-02;15:32:38;VND
T00872402;V00000563;500;500;Christina Precious Posey Credit in Cash;BK0000001;A00002972;2021-05-28;11:16:10;VND
T02780395;V00001095;14461;112939;Esther Alondra Sandoval Credit in Cash;BK0000001;A00009203;2022-05-11;9:48:35;VND
T00969060;V00000627;10600;14319;Regina Gentry Davis Credit in Cash;BK0000001;A00003302;2022-11-18;15:12:11;VND
T00298983;V00000201;19746;620912;Kaylie Gloria Gallegos Credit in Cash;BK0000001;A00001019;2021-10-17;14:31:42;VND
T03663709;V00000766;2218;533573;Catalina Gianna Lee Remittance to ABC Bank;BK0000001;A00009199;2022-09-28;14:15:57;VND
T00242492;V00000166;146;419142;Joy Miracle Cannon Cash Withdrawal;BK0000001;A00000830;2021-11-19;15:25:48;VND
T01736752;V00000874;20077;303442;Kevin Watson Henderson Cash Withdrawal;BK0000001;A00005891;2022-08-10;9:58:11;VND
T00297579;V00000200;600;600;Julissa Edith Clayton Credit in Cash;BK0000001;A00001016;2022-08-21;9:12:49;VND
T00304672;V00000208;25026;570517;Conrad Jayce Salas Credit in Cash;BK0000001;A00001039;2022-04-09;12:13:52;VND
T00304671;V00000208;16487;551342;Conrad Jayce Salas Credit in Cash;BK0000001;A00001039;2022-03-01;13:00:40;VND
T00193445;V00000137;20400;46238;Kason Lex Adkins Cash Withdrawal;BK0000001;A00000655;2022-08-19;9:30:34;VND
T00993936;V00000638;300;300;Derick Dilan Velazquez Credit in Cash;BK0000001;A00003391;2021-10-22;12:17:07;VND
T00332730;V00000225;57700;539656;Ivanna Emelia Heath Cash Withdrawal;BK0000001;A00001132;2021-02-01;12:54:11;VND
T01136650;V00000721;146;181018;Ana Maryn Knight Cash Withdrawal;BK0000001;A00003883;2022-05-26;13:36:08;VND
T03456445;V00001095;2504;364129;Esther Alondra Sandoval Remittance to ABC Bank;BK0000001;A00008330;2021-07-24;11:01:08;VND
T00051094;V00000031;700;700;Khloe Aubree Fisher Credit in Cash;BK0000001;A00000172;2021-07-01;9:25:20;VND
T01030490;V00000658;47938;109647;Pierre Yahya Blanchard Credit in Cash;BK0000001;A00003521;2022-06-19;12:38:45;VND
T02780818;V00001095;7900;111331;Esther Alondra Sandoval Credit in Cash;BK0000001;A00009203;2021-02-20;13:42:03;VND
T01040657;V00000662;2968;320018;Natalie Iyana Aguilar Cash Withdrawal;BK0000001;A00003558;2021-09-08;9:50:09;VND
T02979422;V00001139;23000;489246;Blake Cameron Fowler Cash Withdrawal;BK0000001;A00009869;2022-02-07;11:14:52;VND
T01144438;V00000726;300;300;Georgia Emma Chapman Credit in Cash;BK0000001;A00003915;2021-10-23;10:07:24;VND
T00242559;V00000166;9900;360352;Joy Miracle Cannon Cash Withdrawal;BK0000001;A00000830;2022-06-22;11:50:58;VND
T03585611;V00000319;1846;510912;Alissa Elin Hendrix Remittance to ABC Bank;BK0000001;A00002023;2021-06-02;15:15:07;VND
T03509735;V00001100;606;975278;Makenzie Lana Alvarado Remittance to ABC Bank;BK0000001;A00001702;2021-05-01;14:03:59;VND
T00773934;V00000499;16900;454211;Bryant Vicente Espinoza Cash Withdrawal;BK0000001;A00002641;2022-11-03;10:22:57;VND
T00521773;V00000342;23900;452984;Jaydan Andres Pearce Cash Withdrawal;BK0000001;A00001780;2021-08-30;8:02:43;VND
T00277853;V00000188;6500;33499;Rayan Xavier Nash Cash Withdrawal;BK0000001;A00000950;2022-02-11;16:42:36;VND
T00428126;V00000275;11600;407143;Dariel Jaden Woodward Cash Withdrawal;BK0000001;A00001453;2021-08-09;14:17:08;VND
T02502182;V00001040;35300;631764;Gabriel Parker Hansen Cash Withdrawal;BK0000001;A00008260;2021-12-12;11:53:49;VND
T00315803;V00000214;12900;15405;Blaine Richard Andrade Credit in Cash;BK0000001;A00001077;2021-01-25;16:05:03;VND
T01657649;V00000857;24600;439048;Hudson Demarion Foster Cash Withdrawal;BK0000001;A00005622;2022-07-17;10:10:58;VND
T00330881;V00000223;146;426268;Valentino Jase Shannon Cash Withdrawal;BK0000001;A00001127;2021-02-02;14:26:08;VND
T03517608;V00001155;2981;839343;Mckenna Gracelynn Douglas Remittance to ABC Bank;BK0000001;A00003357;2022-07-06;11:30:13;VND
T01144738;V00000726;18000;425576;Georgia Emma Chapman Cash Withdrawal;BK0000001;A00003915;2022-04-01;10:27:23;VND
T01531573;V00000834;10900;338049;Zoey Rose Guerrero Cash Withdrawal;BK0000001;A00005215;2021-07-16;10:40:20;VND
T00106107;V00000070;22200;462008;Makenzie Rebecca Riley Cash Withdrawal;BK0000001;A00000361;2021-08-30;9:57:48;VND
T01256745;V00000765;16400;456988;Annie Isabelle White Cash Withdrawal;BK0000001;A00004296;2022-08-25;10:13:48;VND
T00928899;V00000600;3100;652059;Kymani Kohen Wilkerson Cash Withdrawal;BK0000001;A00003166;2022-11-16;14:22:36;VND
T00521470;V00000342;900;900;Jaydan Andres Pearce Credit in Cash;BK0000001;A00001780;2021-09-21;8:47:08;VND
T01602522;V00000844;26226;891908;Alexa Eliza Rodriguez Credit in Cash;BK0000001;A00005442;2021-02-15;14:39:30;VND
T00332661;V00000225;30;532831;Ivanna Emelia Heath Cash Withdrawal;BK0000001;A00001132;2021-03-30;14:24:41;VND
T03576192;V00000267;179;411258;Noemi Alannah Ho Remittance to ABC Bank;BK0000001;A00003277;2022-09-18;10:18:55;VND
T00748492;V00000477;4700;327238;Gabriella Kenleigh Phipps Cash Withdrawal;BK0000001;A00002552;2022-09-01;9:41:33;VND
T02820235;V00001103;15098;39027;Amaya Sabrina Ortega Credit in Cash;BK0000001;A00009337;2022-02-28;9:17:19;VND
T00792838;V00000512;7700;316123;Allan Kole Mclaughlin Cash Withdrawal;BK0000001;A00002701;2021-11-25;16:23:26;VND
T00492196;V00000319;25600;495975;Alissa Elin Hendrix Cash Withdrawal;BK0000001;A00001678;2022-10-18;8:17:06;VND
T00497555;V00000321;500;253711;Rowdy Maverick Mcgowan Credit in Cash;BK0000001;A00001695;2022-05-03;8:01:20;VND
T00073952;V00000048;1000;255452;Alex Denim Wagner Cash Withdrawal;BK0000001;A00000244;2022-05-20;9:17:48;VND
T03586196;V00000321;501;253215;Rowdy Maverick Mcgowan Remittance to ABC Bank;BK0000001;A00003024;2022-06-30;11:56:07;VND
T03575630;V00000263;3224;760206;Carlee Gwen Mclean Remittance to ABC Bank;BK0000001;A00003321;2021-04-05;15:16:06;VND
T00315808;V00000214;4500;332097;Blaine Richard Andrade Cash Withdrawal;BK0000001;A00001077;2022-01-02;9:30:38;VND
T03564261;V00000201;1738;377866;Kaylie Gloria Gallegos Remittance to ABC Bank;BK0000001;A00003203;2022-12-23;12:20:47;VND
T00679602;V00000443;29302;672033;Victoria Nyomi Roe Credit in Cash;BK0000001;A00002321;2021-01-25;8:39:43;VND
T00426716;V00000273;500;256051;Maximo Brady Choi Cash Withdrawal;BK0000001;A00001449;2021-02-22;15:32:58;VND
T00451612;V00000294;2720;229165;Kallen Sawyer Cantrell Cash Withdrawal;BK0000001;A00001535;2021-07-24;9:24:21;VND
T00405096;V00000263;600;261842;Carlee Gwen Mclean Credit in Cash;BK0000001;A00001378;2022-12-20;12:32:47;VND
T00064024;V00000040;58900;55531;Ximena Eliana Marshall Cash Withdrawal;BK0000001;A00000212;2022-10-16;9:27:44;VND
T03588937;V00000342;2968;746846;Jaydan Andres Pearce Remittance to ABC Bank;BK0000001;A00002070;2021-06-06;12:25:43;VND
T01190880;V00000747;146;522409;Nikhil Masen Ritchie Cash Withdrawal;BK0000001;A00004078;2021-06-14;16:47:21;VND
T00521772;V00000342;21700;493685;Jaydan Andres Pearce Cash Withdrawal;BK0000001;A00001780;2022-03-28;9:44:58;VND
T03564733;V00000208;148;441257;Conrad Jayce Salas Remittance to ABC Bank;BK0000001;A00010068;2022-07-24;15:08:21;VND
T00720569;V00000462;22100;483327;Alexa Celina Kurtz Cash Withdrawal;BK0000001;A00002467;2021-02-12;13:16:27;VND
T00009477;V00000003;16600;445085;David Yousif Scott Cash Withdrawal;BK0000001;A00000033;2021-09-09;9:26:37;VND
T01109630;V00000708;2400;301238;Monroe Giovanny Cotton Cash Withdrawal;BK0000001;A00003788;2022-02-09;13:42:37;VND
T00251560;V00000174;27900;506997;Marlee Emely Frank Cash Withdrawal;BK0000001;A00000862;2022-03-08;11:27:17;VND
T01109736;V00000708;7800;356649;Monroe Giovanny Cotton Cash Withdrawal;BK0000001;A00003788;2022-01-15;16:39:21;VND
T03589173;V00000343;234;241344;Axle Zane Britt Remittance to ABC Bank;BK0000001;A00001656;2022-03-09;9:02:21;VND
T00136083;V00000099;146;570951;Rhett Davonte Stanley Cash Withdrawal;BK0000001;A00000456;2021-08-04;8:24:41;VND
T01531572;V00000834;8600;291234;Zoey Rose Guerrero Cash Withdrawal;BK0000001;A00005215;2022-01-04;11:18:38;VND
T00656120;V00000431;30;596237;Neel Bodhi Owens Cash Withdrawal;BK0000001;A00002242;2021-09-18;12:35:23;VND
T01190953;V00000747;24100;442468;Nikhil Masen Ritchie Cash Withdrawal;BK0000001;A00004078;2022-04-10;8:27:36;VND
T01143106;V00000725;1600;602574;Parker Inaaya Richards Cash Withdrawal;BK0000001;A00003909;2021-08-29;8:25:53;VND
T01167463;V00000740;1000;247039;Demari Norman Hyde Cash Withdrawal;BK0000001;A00004000;2022-08-08;9:27:13;VND
T00332728;V00000225;30800;550593;Ivanna Emelia Heath Cash Withdrawal;BK0000001;A00001132;2022-02-27;9:16:44;VND
T00338183;V00000227;2100;25169;Emory Tiana Grimes Credit in Cash;BK0000001;A00001147;2021-12-26;13:49:42;VND
T03587933;V00000329;2523;494492;Lyra Ellis Carney Remittance to ABC Bank;BK0000001;A00002010;2021-04-19;10:09:55;VND
T00773933;V00000499;19400;408891;Bryant Vicente Espinoza Cash Withdrawal;BK0000001;A00002641;2021-01-08;13:11:51;VND
T03564732;V00000208;1352;255827;Conrad Jayce Salas Remittance to ABC Bank;BK0000001;A00003471;2022-05-02;15:24:55;VND
T03591357;V00000352;1042;277055;Gemma Cambria Pickett Remittance to ABC Bank;BK0000001;A00007857;2022-11-30;9:03:36;VND
T00542083;V00000352;3500;318903;Gemma Cambria Pickett Cash Withdrawal;BK0000001;A00001843;2022-05-16;8:27:48;VND
T02780819;V00001095;9700;75001;Esther Alondra Sandoval Credit in Cash;BK0000001;A00009203;2022-01-29;11:00:04;VND
T03235576;V00001203;4155;308463;Jackson Austin Rhodes Cash Withdrawal;BK0000001;A00010738;2022-08-06;10:55:04;VND
T00783294;V00000503;24381;627617;Titan Wayne Barber Credit in Cash;BK0000001;A00002670;2021-12-08;10:01:57;VND
T00649490;V00000427;18400;39888;Calli Dania Hutchins Cash Withdrawal;BK0000001;A00002219;2022-04-02;15:08:32;VND
T03615046;V00000479;2682;691846;Arianna Izzabella Nance Remittance to ABC Bank;BK0000001;A00000960;2022-10-23;9:54:32;VND
T00571487;V00000369;146;392124;Dashawn Dante Rankin Cash Withdrawal;BK0000001;A00001944;2021-03-06;16:32:08;VND
T03564260;V00000201;1781;387454;Kaylie Gloria Gallegos Remittance to ABC Bank;BK0000001;A00007523;2021-12-23;12:03:40;VND
T03619848;V00000512;809;264471;Allan Kole Mclaughlin Remittance to ABC Bank;BK0000001;A00003265;2022-04-02;13:50:23;VND
T00215148;V00000152;33500;57114;Albert Elijah Maxwell Cash Withdrawal;BK0000001;A00000730;2022-09-10;15:25:42;VND
T00586857;V00000376;5760;440282;Sofia Tess Wynn Cash Withdrawal;BK0000001;A00001998;2022-07-09;9:08:11;VND
T03314915;V00001223;24743;513754;Isaac Asher Watts Cash Withdrawal;BK0000001;A00011013;2021-11-29;9:39:48;VND
T01144442;V00000726;23131;23431;Georgia Emma Chapman Credit in Cash;BK0000001;A00003915;2021-02-18;10:23:14;VND
T00136151;V00000099;50600;622051;Rhett Davonte Stanley Cash Withdrawal;BK0000001;A00000456;2022-11-11;9:42:14;VND
T03615842;V00000483;2559;687866;Seven Reese Vazquez Remittance to ABC Bank;BK0000001;A00002422;2022-12-11;13:17:39;VND
T03440926;V00000227;1902;462704;Emory Tiana Grimes Remittance to ABC Bank;BK0000001;A00010652;2022-03-05;12:50:39;VND
T00656119;V00000431;30;58963;Neel Bodhi Owens Cash Withdrawal;BK0000001;A00002242;2021-03-15;8:39:19;VND
T03618825;V00000503;1984;386194;Titan Wayne Barber Remittance to ABC Bank;BK0000001;A00009024;2022-04-20;15:24:43;VND
T03083939;V00001164;25900;548479;Melissa Annabella Guerrero Cash Withdrawal;BK0000001;A00010227;2021-11-13;13:43:09;VND
T00251728;V00000175;24037;759364;Kyson Carter Gallegos Credit in Cash;BK0000001;A00000863;2022-04-28;8:54:06;VND
